<<<<<<< HEAD
<<<<<<< HEAD
=======
<<<<<<< HEAD
FIPS,State,County/Borough/Parish,Year,Yrs_Potential_Life_Lost_per100K(YPLL),Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural
48499.0,Texas,Wood,2016,138,9927.8,15.4,6.8320870156,14.8,30.0,6.6,29.2,41.707177581,15.7,7.4074074074,168.95911665,47.647197919,26.663146779,49.63835,30.33697,32.67059,70.02,96.468340611,47.345132743,5.9054883499,25.1,83926.0,21222.0,32.887987594,14.65513166,134.78990016,95.565930983,10.03,1,14.115058158,41.2,819.0,454.8,71.165935239,0.0,12.2,127.06129326,18.7,14.939455889,32.712923649,15.178056932,39.67143,42753.0,48.234542259,4.9,42852.0,19.65602539,26.540184822,2058.0,4.8025763092,419.0,0.9777840007,251.0,0.5857369551,29.0,0.0676747876,4118.0,9.609819845,35701.0,83.312330813,595.0,1.474012783,50.590404182,31137.0,74.199313697
48501.0,Texas,Yoakum,2016,49,7022.4,19.5,7.6476282672,13.5,28.6,8.7,28.3,46.312983881,17.9,25.0,445.82043344,82.159624413,28.04690772,24.43793,12.06855,12.06855,54.17,96.903846154,51.53698367,3.0226119059,14.8,109068.0,23543.0,16.67315933,12.218963832,141.37801988,82.394946443,9.19,1,9.9616858238,14.9,77.0,337.8,0.0,0.0,11.3,81.076698557,9.1,0.0,39.708324309,20.007382798,72.4113,60738.0,40.458372311,0.0,8286.0,32.307506638,11.899589669,82.0,0.9896210476,143.0,1.7258025585,41.0,0.4948105238,2.0,0.0241370987,5231.0,63.130581704,2849.0,34.383297128,1094.0,14.787780481,50.603427468,2941.0,37.327071963
48503.0,Texas,Young,2016,110,9318.4,16.3,6.4302884615,15.1,27.3,5.7,29.1,81.865229111,16.8,23.076923077,169.03866078,65.179242918,27.259703936,59.97492,54.495909999999995,49.046319999999994,80.79,96.214953271,45.354906054,4.080466339,24.3,93957.0,19265.0,34.209934817,14.721116624,163.55264795,94.380559774,9.74,0,12.205270458,15.0,310.0,470.8,0.0,0.0,11.5,0.0,17.5,19.989096856,21.024926218,16.563876652,27.24796,41872.0,46.009656348,0.0,18350.0,24.032697548,19.433242507,243.0,1.3242506812,232.0,1.2643051771,113.0,0.6158038147,13.0,0.0708446866,3283.0,17.891008174,14448.0,78.735694823,542.0,3.1712597273,50.577656676,6227.0,33.568733154
48505.0,Texas,Zapata,2016,200,6858.6,35.6,9.495412844,18.0,30.0,5.9,27.6,29.43358539,14.2,10.0,314.90552834,103.84615385,34.563626348,6.94927,13.967459999999999,0.0,79.1,90.0,37.664151998,5.1837083452,44.8,74627.0,13290.0,39.110556941,4.8644892286,205.47785276,47.984644914,8.42,0,22.732491389,19.6,129.0,336.4,92.750038646,0.0,16.4,84.40401388,10.2,0.0,17.36749622,18.386454183,13.967459999999999,33291.0,72.977481234,0.0,14319.0,33.403170612,11.599972065,35.0,0.244430477,67.0,0.4679097702,32.0,0.2234792932,0.0,0.0,13440.0,93.861303164,794.0,5.5450799637,2967.0,23.411978221,49.626370557,3299.0,23.534027679
48507.0,Texas,Zavala,2016,234,8832.2,38.4,9.5936042638,19.2,29.7,5.4,28.4,58.739402244,13.7,15.0,585.23534822,97.746402389,26.758214811,24.679170000000003,16.3039,16.3039,114.88,85.557065217,47.211367673,12.35721703,41.0,58516.0,9586.0,47.651187905,2.467917078,362.09509908,70.961528714,8.6,1,20.112517581,10.8,153.0,454.3,0.0,0.0,17.8,107.74701002,15.8,0.0,18.166624278,12.61050442,32.60781,26336.0,75.836704671,0.0,12267.0,30.602429282,12.480639113,49.0,0.3994456672,120.0,0.9782342871,22.0,0.1793429526,19.0,0.1548870955,11410.0,93.0137768,756.0,6.1628760088,1341.0,12.275723178,49.865492786,4441.0,38.032028775
48000.0,Texas,0,2015,0,6649.51,17.8,8.4197547772,16.7,28.765539078,6.4,23.444975628,84.344123402,16.0,32.845569302,487.5,54.957734798,25.192299567,58.53594,51.53849,85.30261,62.92,87.940502898,58.630385724,6.3382329563,25.0,105408.0,21523.0,33.240163813,7.8271772164,421.60173067,54.654231365,9.61,1,18.326035253,35.1,249683.0,341.2,53.116981104,6.2,9.4,318.6,18.319247906,9.4016803428,14.10367537,13.055892688,49.59507,51714.0,44.047679518,5.6,26448193.0,26.625584591,11.215008148,3089995.0,11.683198924,269429.0,1.0187047561,1149969.0,4.3480059299,35333.0,0.1335932478,10153145.0,38.388804105,11648258.0,44.041791437,1899095.0,8.0115716913,50.291492504,3847522.0,15.300998852
48001.0,Texas,Anderson,2015,184,10106.14,21.3,8.2151029748,21.6,35.6,5.7,28.9,32.409593212,26.0,27.536231884,374.6,68.758607122,25.210803865,41.2442,25.88974,34.51966,69.88,91.863157895,37.286277948,7.1967445476,27.7,87124.0,17081.0,37.641743444,11.685856676,302.26643433,83.410851649,9.18,1,13.664790494,25.0,983.0,514.6,72.162694074,6.0,11.8,380.2,19.9,14.019208776,26.808662395,14.487783969,25.88974,41279.0,53.446422172,7.0,57938.0,19.277503538,13.443681176,12008.0,20.725603231,380.0,0.65587352,480.0,0.8284718147,79.0,0.1363526528,9800.0,16.914632883,34906.0,60.247160758,1532.0,2.7777274128,39.188442818,39204.0,67.063532793
48003.0,Texas,Andrews,2015,182,8959.87,28.2,9.1611479029,0.0,29.5,7.2,26.6,92.181793589,0.0,40.0,409.5,86.828746994,24.679754943,49.637029999999996,23.81094,5.95274,64.18,91.0,45.219123506,3.7132709073,15.3,117668.0,21668.0,28.897672376,8.6864801142,518.00961391,107.93092421,9.9,1,13.666987488,33.6,183.0,424.6,66.852367688,0.0,9.9,39.2,11.7,0.0,39.309721294,16.221105528,53.574619999999996,62781.0,17.257544682,0.0,16799.0,30.281564379,10.012500744,254.0,1.5119947616,260.0,1.5477111733,131.0,0.7798083219,4.0,0.0238109411,8978.0,53.443657361,7212.0,42.931126853,1369.0,9.6469593404,49.330317281,2440.0,16.502096578
48005.0,Texas,Angelina,2015,185,8793.97,25.9,9.1021047918,20.7,29.7,5.6,28.6,69.951942469,9.9,32.183908046,514.9,67.19051428,24.504165694,62.78754,36.5961,105.21379999999999,75.3,89.645575221,51.294246776,6.2872534105,33.1,82370.0,18753.0,39.885346999,12.443348517,348.02345375,68.817879717,9.06,1,15.088566828,17.8,1238.0,451.0,47.380606256,5.3,11.5,159.0,19.1,9.4785941748,21.950428615,13.231488438,41.17062,41804.0,57.806075834,5.8,87441.0,26.36063174,14.597271303,13078.0,14.956370581,672.0,0.7685182008,964.0,1.1024576572,41.0,0.0468887593,18197.0,20.810603721,54193.0,61.976647111,3557.0,4.4066998687,51.100742215,37383.0,43.082366228
48007.0,Texas,Aransas,2015,224,11334.1,0.0,8.9764641489,0.0,28.2,5.9,28.0,89.809137231,0.0,27.586206897,545.8,66.85981725,26.272209764,37.786550000000005,32.84612,73.90376,58.14,88.0,52.895111533,6.0676989557,37.6,95250.0,18672.0,33.864360492,9.6565622638,201.34133027,102.68170383,8.71,0,18.94425259,28.9,472.0,489.9,66.203243959,0.0,12.0,107.4,15.9,23.862989727,17.744274412,14.613241911,24.63459,41666.0,56.57306956,9.3,24356.0,18.714074561,26.301527344,349.0,1.4329118082,288.0,1.1824601741,528.0,2.1678436525,23.0,0.0944325833,6352.0,26.079816062,16730.0,68.689439974,633.0,2.826397571,50.640499261,6313.0,27.260557907
48009.0,Texas,Archer,2015,45,5803.35,0.0,8.8929219601,0.0,29.6,7.4,27.1,24.78462558,0.0,50.0,240.4,32.437911809,23.820161966,11.4482,0.0,0.0,46.55,0.0,55.989304813,4.9131723846,14.5,97864.0,24464.0,15.473887814,13.737836291,120.99879001,73.729836007,9.79,1,11.349693252,19.3,106.0,315.4,0.0,0.0,12.8,0.0,14.6,0.0,15.911658472,16.431696646,11.51941,56805.0,25.600436681,0.0,8681.0,22.416772261,17.87812464,44.0,0.5068540491,105.0,1.2095380717,22.0,0.2534270245,3.0,0.0345582306,740.0,8.5243635526,7693.0,88.618822716,184.0,2.1749408983,50.017279115,8057.0,88.988292467
48011.0,Texas,Armstrong,2015,103,0.0,0.0,7.8313253012,0.0,27.5,4.8,26.6,2.1567596002,0.0,35.714285714,0.0,51.020408163,22.426229508,0.0,0.0,0.0,0.0,0.0,81.298701299,4.0526849037,15.5,106214.0,25913.0,27.34375,20.576131687,17.244352475,135.13513514,9.75,0,8.0,55.8,29.0,391.4,0.0,0.0,11.2,0.0,15.2,0.0,0.0,18.018018018,51.30836,52122.0,29.395604396,0.0,1949.0,22.113904566,21.139045664,25.0,1.2827090816,25.0,1.2827090816,0.0,0.0,0.0,0.0,185.0,9.4920472037,1697.0,87.070292458,30.0,1.7804154303,50.692662904,1901.0,100.0
48013.0,Texas,Atascosa,2015,157,8410.92,28.7,8.6191923578,38.3,28.8,7.6,25.5,42.902629645,0.0,21.333333333,478.0,68.241469816,24.757026858,23.683419999999998,36.09878,31.85187,63.76,92.842608696,43.949678704,6.2237589528,28.3,94977.0,19574.0,35.423728814,7.9662403652,171.49654453,61.195710979,8.36,0,17.737617135,49.9,590.0,414.3,44.354449908,6.2,10.2,99.4,13.4,7.3676387679,17.938598739,13.346555017,23.35804,46631.0,53.569015987,4.7,47093.0,28.252606544,13.751512964,371.0,0.7878028582,578.0,1.2273586308,265.0,0.5627163273,50.0,0.1061728919,29481.0,62.601660544,16622.0,35.296116196,2011.0,4.7504311058,50.336568067,27266.0,60.711184342
48015.0,Texas,Austin,2015,59,6601.54,30.8,7.3351541163,17.9,27.8,7.5,26.6,59.140655242,18.7,52.777777778,223.6,43.182147515,25.066610277,17.471519999999998,20.79939,24.26595,65.98,94.884428224,55.816226784,5.8446980239,20.4,101471.0,22145.0,27.145877378,11.880634566,202.25134642,70.477626877,8.63,0,14.380952381,36.4,333.0,323.5,49.354861454,0.0,10.3,137.3,15.0,5.6073527688,25.487967131,15.595320028,20.79939,52042.0,41.330751628,0.0,28847.0,24.286754255,17.318958644,2579.0,8.9402710854,236.0,0.8181093355,151.0,0.5234513121,4.0,0.0138662599,7360.0,25.513918258,18407.0,63.809061601,942.0,3.5236029027,50.341456651,18853.0,66.344089805
48017.0,Texas,Bailey,2015,88,7590.6,0.0,7.9331941545,0.0,28.8,7.7,27.0,80.418702024,0.0,16.666666667,322.6,97.992916175,30.880398671,70.12623,28.113580000000002,0.0,113.47,97.5,42.946175637,6.926268752,31.5,76583.0,19179.0,14.240362812,18.232819074,251.86609882,87.149644373,9.18,1,13.871635611,23.7,69.0,350.1,0.0,0.0,9.8,0.0,13.8,0.0,32.323885331,16.179677279,42.170370000000005,37626.0,71.680837148,0.0,7114.0,31.03739106,14.689344954,77.0,1.0823727861,194.0,2.7270171493,47.0,0.6606691032,12.0,0.1686814732,4345.0,61.07675007,2605.0,36.617936463,954.0,14.717679728,48.76300253,2060.0,28.750872296
48019.0,Texas,Bandera,2015,113,6273.8,0.0,9.3255620316,22.1,28.7,7.2,28.5,63.35855504,0.0,40.0,102.3,32.896305125,26.1936721,24.3463,14.562399999999998,19.416529999999998,50.92,92.858796296,54.952405454,5.5058919139,27.6,92881.0,21548.0,24.646572419,11.686224862,89.96417498,71.336434351,8.56,1,13.552238806,63.2,271.0,296.8,0.0,0.0,13.6,71.0,15.8,11.941472735,28.800022478,19.48085999,9.70827,50334.0,42.361111111,0.0,20601.0,17.644774526,23.916314742,133.0,0.6455997282,241.0,1.169846124,97.0,0.4708509296,8.0,0.0388330664,3592.0,17.436046794,16417.0,79.690306296,213.0,1.0901274374,50.575214795,20485.0,100.0
48021.0,Texas,Bastrop,2015,28,6399.9,14.4,7.2381849584,22.1,31.0,6.0,28.8,56.665003842,16.8,31.325301205,375.9,49.597461362,26.17303097,28.08876,25.057699999999997,51.434219999999996,68.76,88.511554622,45.922474052,6.1325997555,27.2,99003.0,22811.0,26.590813316,8.8278961518,368.79319722,73.23829471,8.67,0,17.182601881,55.9,845.0,338.7,43.87379831,5.5,10.3,148.1,15.1,10.956909995,24.457388381,16.467876115,25.057699999999997,50151.0,53.780068729,3.8,75825.0,25.616880976,13.354434553,5549.0,7.3181668315,1309.0,1.7263435542,749.0,0.9878008572,109.0,0.1437520607,25939.0,34.20903396,42310.0,55.799538411,4109.0,5.8786500136,48.978569074,47360.0,63.85244907
48023.0,Texas,Baylor,2015,192,10163.04,10.8,9.9315068493,0.0,27.5,7.2,24.6,0.0,0.0,15.789473684,0.0,68.652849741,23.974879941,110.40574,27.67017,0.0,111.54,0.0,63.347763348,4.8517520216,32.3,67814.0,15046.0,18.838526912,22.08114822,379.62390748,134.67650703,9.73,0,7.8260869565,10.4,73.0,511.5,0.0,0.0,11.8,0.0,16.0,0.0,49.35834156,14.195183777,27.67017,34563.0,45.964912281,0.0,3614.0,20.918649696,25.013835086,94.0,2.6009961262,21.0,0.5810736027,5.0,0.1383508578,3.0,0.0830105147,449.0,12.423907028,3008.0,83.231876038,24.0,0.6870884626,51.743220808,3726.0,100.0
48025.0,Texas,Bee,2015,87,6823.77,17.7,9.5058468502,0.0,30.4,6.2,23.2,67.282885032,0.0,4.347826087,547.2,73.667013218,22.352941176,30.74369,21.342109999999998,24.390990000000002,104.41,87.446380697,40.126071112,6.5394495413,31.2,76469.0,17115.0,43.695748124,7.993359363,219.66009405,56.193455336,8.49,1,14.991181658,27.5,338.0,372.2,60.962490138,7.7,9.5,775.1,17.1,5.3553736712,18.29752671,10.86986778,30.48873,41804.0,56.279598409,0.0,32799.0,21.491508887,11.171072289,2613.0,7.966706302,273.0,0.8323424495,212.0,0.6463611695,32.0,0.0975639501,18842.0,57.44687338,10860.0,33.110765572,1089.0,3.5822368421,40.138418854,13693.0,42.97730768
48027.0,Texas,Bell,2015,107,7517.87,18.9,8.7649767474,19.4,29.6,5.4,22.7,86.647219044,13.3,32.87037037,1237.3,63.241702524,19.033463742,82.65307,69.75825999999999,174.39566,52.97,87.757172396,63.838805525,6.9683297369,21.5,93088.0,22532.0,34.593151009,7.893832595,413.71396147,55.512795409,8.99,1,14.988541616,18.8,2995.0,370.1,81.610908658,7.8,8.5,166.8,20.1,6.5910700958,15.505610945,9.7781889374,132.17355,50223.0,41.931357919,5.2,326843.0,27.781228296,9.5171076021,66946.0,20.482617036,3756.0,1.1491755981,10397.0,3.1810379907,2648.0,0.8101749158,75828.0,23.200129726,159941.0,48.935115637,6658.0,2.3153106787,49.978735968,47113.0,15.186229794
48029.0,Texas,Bexar,2015,74,6860.84,16.7,9.3465106682,16.2,30.1,6.5,20.7,96.123043691,19.2,41.718555417,648.8,55.058354133,22.816449745,69.5524,77.13426,139.24879,49.95,86.477883059,62.02130052,6.0251971533,23.9,98388.0,21049.0,37.094827882,6.1040351592,476.85983625,59.623221732,8.45,1,18.238716726,31.7,16726.0,343.6,51.935437458,6.3,9.5,312.1,15.9,11.100632838,10.888464779,10.184580037,61.23426,49655.0,37.534326982,7.0,1817610.0,26.342119597,11.013693807,130334.0,7.1706251616,22406.0,1.2327176897,50648.0,2.7865163594,3674.0,0.202133571,1074327.0,59.106574018,537030.0,29.545942199,100439.0,6.1917628514,50.766886186,77835.0,4.5390847652
48031.0,Texas,Blanco,2015,60,7117.61,0.0,7.3170731707,0.0,30.1,7.9,23.6,49.461750976,0.0,20.0,244.0,33.585619678,26.802174427,46.92633,37.30299,0.0,37.87,96.458333333,57.014028056,5.0086355786,20.8,107269.0,24941.0,22.237136465,12.200844674,175.14230312,80.570902394,8.77,1,16.458852868,35.7,143.0,325.8,0.0,0.0,11.4,69.8,14.0,13.956928917,30.705243618,19.749892195,9.32575,54914.0,40.464839094,0.0,10723.0,20.180919519,21.421244055,110.0,1.025832323,183.0,1.7066119556,58.0,0.5408934067,9.0,0.0839317355,2114.0,19.714632099,8270.0,77.123939196,471.0,4.6945081232,49.510398209,10497.0,100.0
48033.0,Texas,Borden,2015,NR,0.0,0.0,0.0,0.0,29.3,4.9,26.2,0.0,0.0,0.0,0.0,0.0,14.046121593,0.0,0.0,0.0,0.0,0.0,67.515923567,3.1365313653,15.6,117500.0,31667.0,11.330049261,0.0,51.813471503,0.0,9.46,1,3.0188679245,53.2,0.0,0.0,0.0,0.0,11.9,0.0,15.4,0.0,0.0,10.526315789,0.0,60443.0,0.0,0.0,637.0,21.193092622,21.193092622,4.0,0.6279434851,7.0,1.0989010989,1.0,0.1569858713,0.0,0.0,99.0,15.541601256,523.0,82.103610675,2.0,0.3484320557,48.19466248,641.0,100.0
48035.0,Texas,Bosque,2015,123,8776.17,0.0,7.4404761905,39.0,29.3,6.8,28.3,22.89150011,0.0,36.842105263,198.6,42.022792023,27.507327186,38.620689999999996,39.2047,11.20134,55.93,90.609756098,51.477146042,6.6026114807,27.2,85008.0,19451.0,24.862842893,15.448275862,94.564436207,86.106020798,9.39,1,12.070226774,43.8,308.0,424.0,0.0,0.0,10.9,56.0,16.4,10.259728985,24.46550758,15.955429113,44.80538,42864.0,70.421958214,0.0,17855.0,21.758611033,23.3099972,307.0,1.7194063288,156.0,0.8737048446,84.0,0.4704564548,4.0,0.0224026883,2987.0,16.729207505,14200.0,79.529543545,534.0,3.116428363,50.5516662,14791.0,81.215681968
48037.0,Texas,Bowie,2015,199,8781.82,20.4,9.8584960823,17.0,34.4,5.6,30.1,49.377194404,11.3,26.436781609,435.9,64.356435644,21.766081235,79.44347,48.13503,81.29473,59.52,94.380048465,54.964931709,7.1905969117,31.3,85723.0,17097.0,42.370363702,15.029844978,677.66238476,72.71373727,10.69,1,13.863465866,14.1,1386.0,458.3,50.194643674,5.7,11.5,229.7,21.0,7.3120226766,18.824569018,12.125140437,65.24971,41657.0,50.05022882,9.7,93487.0,24.031148716,15.050220886,22522.0,24.091050093,922.0,0.98623338,868.0,0.9284713383,82.0,0.0877127301,6704.0,7.1710505204,61096.0,65.352401938,1127.0,1.2972512547,49.57159819,32791.0,35.424836601
48039.0,Texas,Brazoria,2015,18,6213.18,10.0,8.3104477612,15.0,30.0,7.1,24.1,78.391013073,12.4,41.714285714,319.6,48.281734178,21.938844493,64.35343,43.604389999999995,46.329660000000004,64.56,91.112677814,64.171657771,6.5768272112,15.3,124929.0,28929.0,28.312609789,6.8356277847,170.30616475,55.085178007,8.85,1,14.19361047,47.4,3033.0,328.4,41.194644696,5.4,9.4,122.7,15.6,11.043678915,15.656861247,12.334989354,27.252739999999996,66337.0,39.444765761,4.1,330242.0,26.99565773,10.576486334,41976.0,12.710678836,2606.0,0.789118283,19953.0,6.0419328856,253.0,0.0766104856,95520.0,28.924243434,167457.0,50.707360057,11042.0,3.7430127829,49.212698567,70552.0,22.52862699
48041.0,Texas,Brazos,2015,10,5274.32,12.6,7.2704566433,13.1,27.6,4.4,20.8,89.221507716,12.5,14.942528736,529.7,25.861516577,22.135993443,72.75807999999999,49.71353,75.80083,55.15,86.583683263,67.568813777,4.9389771406,27.1,90290.0,12495.0,37.542585731,8.1728253557,387.11696282,36.610015675,8.74,1,28.146723857,11.4,1153.0,282.5,48.734465889,5.4,7.1,154.1,22.3,6.3416088813,11.173310886,11.95079905,38.39263,39732.0,49.7303207,3.1,203164.0,20.639975586,8.0703274202,21775.0,10.717942155,1378.0,0.6782697722,11200.0,5.5127876986,215.0,0.1058258353,49742.0,24.483668366,117214.0,57.694276545,9608.0,5.1959851172,49.358646217,23506.0,12.063576784
48043.0,Texas,Brewster,2015,42,6660.3,16.3,8.547008547,0.0,26.9,6.9,23.5,61.048526863,14.9,33.333333333,472.3,50.883770755,25.402223676,64.40532,21.5378,75.3823,74.31,95.221518987,70.688858067,5.2535404294,23.5,89630.0,18856.0,16.216216216,16.101331043,124.17952812,74.145150035,11.71,0,9.4710947109,11.7,104.0,302.7,0.0,0.0,9.0,0.0,14.7,0.0,0.0,14.060187469,75.3823,39106.0,39.784117194,0.0,9286.0,20.148610812,18.102519922,99.0,1.0661210424,159.0,1.7122550075,93.0,1.0015076459,11.0,0.1184578936,4043.0,43.538660349,4899.0,52.756838251,303.0,3.4739738592,50.0,3219.0,34.867850953
48045.0,Texas,Briscoe,2015,NR,0.0,0.0,12.403100775,0.0,29.1,3.0,27.2,68.173488088,0.0,0.0,0.0,57.471264368,38.525963149,0.0,0.0,0.0,0.0,0.0,51.234567901,6.5371024735,29.4,81300.0,18793.0,36.285714286,32.03074952,40.128410915,0.0,9.52,1,10.687022901,23.0,0.0,0.0,0.0,0.0,12.1,0.0,15.2,0.0,0.0,28.165374677,65.06181,40235.0,49.62962963,0.0,1537.0,22.446324008,23.8776838,37.0,2.4072869226,7.0,0.455432661,1.0,0.0650618087,0.0,0.0,415.0,27.000650618,1062.0,69.095640859,115.0,7.5608152531,51.073519844,1637.0,100.0
48047.0,Texas,Brooks,2015,229,10151.11,0.0,11.946446962,0.0,29.1,6.3,28.0,41.949328534,0.0,0.0,614.4,127.9956427,25.573826653,13.96453,13.81788,0.0,117.23,87.5,39.281575898,7.0317002882,46.7,70443.0,10187.0,59.018087855,8.3787180561,301.41115221,77.245641139,8.53,0,18.913857678,19.6,108.0,459.7,0.0,0.0,11.0,155.8,17.0,0.0,31.279935876,10.323501427,13.81788,27644.0,6.2827225131,0.0,7237.0,28.437197734,17.797429874,34.0,0.4698079315,47.0,0.6494403758,73.0,1.0087052646,3.0,0.041453641,6508.0,89.926765234,609.0,8.4150891253,429.0,6.5376409631,50.145087744,2294.0,31.759656652
48049.0,Texas,Brown,2015,163,8604.59,21.8,8.9241293532,25.8,31.1,5.8,28.7,61.30793051,0.0,22.222222222,267.0,52.372473028,23.266466065,55.51884,37.08708,132.45384,91.02,92.775534442,48.101412364,5.7268722467,29.3,78659.0,17661.0,31.495790566,16.920026438,369.69215354,68.855681645,9.47,1,11.036539896,12.4,602.0,443.2,38.725381722,9.3,10.2,142.6,16.9,12.735704172,16.481499517,12.547528517,76.82323,38636.0,47.252428592,4.0,37749.0,23.01517921,18.887917561,1223.0,3.2398209224,315.0,0.834459191,229.0,0.6066385865,25.0,0.0662269199,7856.0,20.811147315,27747.0,73.503933879,452.0,1.2679888911,50.356300829,15395.0,40.40046187
48051.0,Texas,Burleson,2015,64,6737.41,0.0,8.0872011252,0.0,29.9,7.1,30.8,43.143073253,0.0,38.235294118,433.8,53.364269142,26.685153584,28.91678,11.6489,5.82445,79.25,91.713483146,36.758241758,6.0505237215,28.8,85842.0,19052.0,31.425727793,14.458388757,174.17934731,87.382034254,8.74,1,12.634822804,42.2,267.0,411.7,0.0,0.0,11.9,130.9,16.3,9.1810503122,30.881714686,16.826232647,23.2978,45732.0,51.052813255,0.0,17169.0,22.843497,18.853748034,2106.0,12.266293902,167.0,0.9726833246,51.0,0.2970470033,8.0,0.0465956084,3357.0,19.55268216,11390.0,66.340497408,467.0,2.8837841176,50.556235075,13175.0,76.65677547
48053.0,Texas,Burnet,2015,23,7670.11,8.1,6.9097324316,24.6,28.7,6.4,28.3,78.463157895,12.8,22.222222222,257.8,48.658432709,27.178786709,41.42883,47.92004,47.92004,63.85,95.06147541,48.280254777,5.0232275431,25.9,91946.0,21894.0,35.612066303,12.888970724,166.71404316,83.487637766,8.99,1,16.145675266,33.8,557.0,341.4,63.408324245,0.0,10.7,110.7,15.7,10.082745733,31.928694822,15.606648751,29.66479,49286.0,49.128302915,0.0,43823.0,22.152750839,20.685484791,842.0,1.921365493,466.0,1.0633685508,263.0,0.6001414782,32.0,0.0730210164,9382.0,21.408849234,32677.0,74.565867239,1903.0,4.6626157691,50.88423887,23800.0,55.67251462
48055.0,Texas,Caldwell,2015,54,6087.87,0.0,8.9633447881,0.0,30.8,6.7,25.2,48.823096727,0.0,41.304347826,521.5,57.699548193,24.857814045,28.39882,30.58728,56.07667,106.88,92.748883929,43.315508021,6.7345018233,26.0,85771.0,18920.0,35.841037084,9.2941601694,317.37544308,60.815132483,8.58,1,18.927169647,53.7,372.0,322.7,54.711397379,0.0,9.7,167.4,16.8,7.9490955065,21.954644732,12.309584634,30.58728,46021.0,59.866272741,0.0,39232.0,24.632952692,12.930770799,2494.0,6.3570554649,577.0,1.4707381729,408.0,1.0399673736,22.0,0.0560766721,19176.0,48.878466558,16711.0,42.595330343,1303.0,3.6229667733,49.546288744,16099.0,42.292334367
48057.0,Texas,Calhoun,2015,78,7631.99,21.3,7.9825834543,0.0,29.5,6.7,24.9,47.827510406,0.0,35.0,351.7,73.65907421,23.323406133,50.90472,22.92947,9.17179,110.91,93.0,48.159936344,6.3139768488,28.9,92333.0,21117.0,25.835591689,12.032023694,545.06865614,67.323066566,8.77,1,14.366729679,22.8,271.0,376.9,44.198895028,0.0,11.0,79.2,15.4,11.434413549,25.559277345,12.650188809,22.92947,51004.0,55.191127891,0.0,21806.0,25.259102999,15.816747684,547.0,2.5084839035,169.0,0.7750160506,1072.0,4.9160781436,10.0,0.0458589379,10384.0,47.619921123,9607.0,44.056681647,1087.0,5.4385350478,48.968173897,9564.0,44.731303494
48059.0,Texas,Callahan,2015,180,8603.45,0.0,10.456852792,0.0,29.0,7.2,27.8,33.682811577,0.0,19.35483871,185.0,41.302887844,23.853716806,14.79618,7.393719999999999,0.0,58.7,94.212962963,60.547008547,4.917325665,23.5,90082.0,19165.0,21.110041707,16.275800843,97.347286444,84.322021362,9.59,1,13.339824732,25.7,230.0,448.6,0.0,0.0,10.8,134.8,15.4,0.0,26.504108137,14.228146311,44.36229,42138.0,42.783094099,0.0,13525.0,22.343807763,19.726432532,186.0,1.3752310536,102.0,0.7541589649,79.0,0.584103512,7.0,0.0517560074,1187.0,8.7763401109,11817.0,87.371534196,124.0,0.9731596296,50.868761553,9776.0,72.179562906
